"Id","Creation Time","Owner","Tags","Group Tags","args/seed","args/retrain_freq","args/budget","args/strategy","test/test_gold_acc (last)","online/1000-gold_0 (average)","online/1500-gold_0 (average)","online/2000-gold_0 (average)","online/2500-gold_0 (average)","online/3000-gold_0 (average)","online/3500-gold_0 (average)","args/learning_rate","args/buffer_percent","args/buffer_policy_parameter","train/total_flops","train/total_time_elapsed","train/total_flops (last)","train/total_time_elapsed (last)","args/incremental","args/ewc"
"ON-5693","2024-08-13 11:09:30","shriram","[""ISEAR_LABEL""]","[]","2","1000","2500","b1","0.4661016949152542",,,,"0.5054708222811671",,,"5.0E-4","0.5","random",,,"4.4691801E15","1430.6709389686584","yes","no"
"ON-5692","2024-08-13 11:09:25","shriram","[""ISEAR_LABEL""]","[]","1","1000","2000","BT","0.47131681877444587",,,"0.5452586206896551",,,,"5.0E-4","0.0","default",,,"1.46822682E15","531.0691118240356","yes","no"
"ON-5691","2024-08-13 11:09:20","shriram","[""ISEAR_LABEL""]","[]","1","1000","1000","b1","0.36114732724902215","0.3609084880636605",,,,,,"5.0E-4","0.5","random",,,"1.22220705E15","510.0730330944061","yes","no"
"ON-5690","2024-08-13 11:09:14","shriram","[""ISEAR_LABEL""]","[]","1","1000","2500","BT","0.4517601043024772",,,,"0.598972148541114",,,"5.0E-4","0.0","default",,,"2.23590717E15","814.1320013999939","yes","no"
"ON-5689","2024-08-13 11:09:09","shriram","[""ISEAR_LABEL""]","[]","2","1000","2500","b1","0.4804432855280313",,,,"0.5147546419098143",,,"5.0E-4","1.0","default",,,"5.18310003E15","1743.7984955310822","yes","no"
"ON-5688","2024-08-13 11:09:03","shriram","[""ISEAR_LABEL""]","[]","1","1000","3500","b1","0.4445893089960887",,,,,,"0.5663129973474801","5.0E-4","0.0","default",,,"2.57349948E15","1004.4560642242432","yes","no"
"ON-5687","2024-08-13 11:08:57","shriram","[""ISEAR_LABEL""]","[]","0","1000","2500","b1","0.46479791395045633",,,,"0.5018236074270557",,,"5.0E-4","1.0","default",,,"5.26498023E15","1720.8174936771393","yes","no"
"ON-5686","2024-08-13 11:08:51","shriram","[""ISEAR_LABEL""]","[]","2","1000","2000","BT","0.4941329856584094",,,"0.5799071618037135",,,,"5.0E-4","0.0","default",,,"1.83524269646304E15","807.7689757347107","yes","yes"
"ON-5685","2024-08-13 11:08:46","shriram","[""ISEAR_LABEL""]","[]","1","1000","2500","b1","0.378748370273794",,,,"0.46568302387267907",,,"5.0E-4","0.0","default",,,"2.14067616E15","768.6124877929688","yes","no"
"ON-5684","2024-08-13 11:08:41","shriram","[""ISEAR_LABEL""]","[]","1","1000","2500","BT","0.4335071707953064",,,,"0.6198607427055703",,,"5.0E-4","0.0","default",,,"2.56298776384848E15","1100.0960488319397","yes","yes"
"ON-5683","2024-08-13 11:08:35","shriram","[""ISEAR_LABEL""]","[]","1","1000","3500","BT","0.1773142112125163",,,,,,"0.6574933687002652","5.0E-4","0.0","default",,,"2.46317964E15","1061.1304490566254","yes","no"
"ON-5682","2024-08-13 11:08:29","shriram","[""ISEAR_LABEL""]","[]","2","1000","3500","BT","0.16753585397653195",,,,,,"0.6362732095490716","5.0E-4","0.0","default",,,"2.69134399025856E15","1175.9048252105713","yes","yes"
"ON-5681","2024-08-13 11:08:24","shriram","[""ISEAR_LABEL""]","[]","0","1000","2500","BT","0.4517601043024772",,,,"0.6251657824933687",,,"5.0E-4","0.0","default",,,"2.10027382816176E15","750.4680826663971","yes","yes"
"ON-5680","2024-08-13 11:08:17","shriram","[""ISEAR_LABEL""]","[]","0","1000","3000","BT","0.6245110821382008",,,,,"0.6165450928381963",,"5.0E-4","1.0","default",,,"1.228344651E16","4381.616279125214","yes","no"
"ON-5679","2024-08-13 11:08:12","shriram","[""ISEAR_LABEL""]","[]","2","1000","1500","b1","0.4302477183833116",,"0.4373342175066313",,,,,"5.0E-4","0.5","random",,,"1.8851664E15","619.6491494178772","yes","no"
"ON-5678","2024-08-13 11:08:07","shriram","[""ISEAR_LABEL""]","[]","2","1000","3500","b1","0.31421121251629724",,,,,,"0.503315649867374","5.0E-4","0.0","default",,,"2.59652148E15","873.6101319789886","yes","no"
"ON-5677","2024-08-13 11:08:00","shriram","[""ISEAR_LABEL""]","[]","1","1000","3000","b1","0.5769230769230769",,,,,"0.6158819628647215",,"5.0E-4","0.5","random",,,"5.69414934E15","1979.2559938430786","yes","no"
"ON-5676","2024-08-13 11:07:54","shriram","[""ISEAR_LABEL""]","[]","2","1000","1500","b1","0.41003911342894395",,"0.41296419098143233",,,,,"5.0E-4","1.0","default",,,"2.47769412E15","817.3022685050964","yes","no"
"ON-5675","2024-08-13 11:07:48","shriram","[""ISEAR_LABEL""]","[]","0","1000","3500","BT","0.17340286831812254",,,,,,"0.639920424403183","5.0E-4","0.0","default",,,"2.75046642E15","957.1338958740234","yes","no"
"ON-5674","2024-08-13 11:07:43","shriram","[""ISEAR_LABEL""]","[]","0","1000","1000","BT","0.4954367666232073","0.496684350132626",,,,,,"5.0E-4","0.0","default",,,"8.3852572613136E14","265.19807958602905","yes","yes"
"ON-5673","2024-08-13 11:07:38","shriram","[""ISEAR_LABEL""]","[]","2","1000","3000","b1","0.4165580182529335",,,,,"0.5381299734748011",,"5.0E-4","0.0","default",,,"2.72980300411392E15","1144.479109287262","yes","yes"
"ON-5672","2024-08-13 11:07:32","shriram","[""ISEAR_LABEL""]","[]","1","1000","3000","BT","0.6245110821382008",,,,,"0.6210212201591512",,"5.0E-4","1.0","default",,,"1.055476785E16","3767.420206308365","yes","no"
"ON-5671","2024-08-13 11:07:26","shriram","[""ISEAR_LABEL""]","[]","1","1000","1500","BT","0.35919165580182527",,"0.4212533156498674",,,,,"5.0E-4","0.0","default",,,"1.3477320313536E15","497.92264223098755","yes","yes"
"ON-5670","2024-08-13 11:07:21","shriram","[""ISEAR_LABEL""]","[]","2","1000","1500","BT","0.25358539765319427",,"0.36173740053050396",,,,,"5.0E-4","0.0","default",,,"1.5654609292368E15","541.5549836158752","yes","yes"
"ON-5669","2024-08-13 11:07:15","shriram","[""ISEAR_LABEL""]","[]","1","1000","2500","b1","0.4810951760104302",,,,"0.5242042440318302",,,"5.0E-4","1.0","default",,,"5.2812141E15","1855.6082439422607","yes","no"
"ON-5668","2024-08-13 11:07:09","shriram","[""ISEAR_LABEL""]","[]","1","1000","3500","BT","0.6101694915254238",,,,,,"0.6127320954907162","5.0E-4","1.0","default",,,"1.23697149E16","4542.219613075256","yes","no"
"ON-5667","2024-08-13 11:07:04","shriram","[""ISEAR_LABEL""]","[]","0","1000","2000","b1","0.43089960886571055",,,"0.4635278514588859",,,,"5.0E-4","0.0","default",,,"1.61570537542128E15","614.472980260849","yes","yes"
"ON-5666","2024-08-13 11:06:58","shriram","[""ISEAR_LABEL""]","[]","0","1000","3000","b1","0.47392438070404175",,,,,"0.5769230769230769",,"5.0E-4","0.0","default",,,"2.3234844627072E15","853.2680585384369","yes","yes"
"ON-5665","2024-08-13 11:06:53","shriram","[""ISEAR_LABEL""]","[]","2","1000","1000","b1","0.318122555410691","0.3181366047745358",,,,,,"5.0E-4","1.0","default",,,"1.71049125E15","622.9912581443787","yes","no"
"ON-5664","2024-08-13 11:06:47","shriram","[""ISEAR_LABEL""]","[]","2","1000","3500","b1","0.5710560625814863",,,,,,"0.6064323607427056","5.0E-4","1.0","default",,,"8.75879556E15","3023.952317714691","yes","no"
"ON-5663","2024-08-13 11:06:41","shriram","[""ISEAR_LABEL""]","[]","2","1000","3000","BT","0.6160365058670143",,,,,"0.5936671087533156",,"5.0E-4","1.0","default",,,"1.086765966E16","3866.6905629634857","yes","no"
"ON-5662","2024-08-13 11:06:36","shriram","[""ISEAR_LABEL""]","[]","0","1000","2500","BT","0.4406779661016949",,,,"0.634449602122016",,,"5.0E-4","0.0","default",,,"2.49927831E15","903.6806411743164","yes","no"
"ON-5661","2024-08-13 11:06:30","shriram","[""ISEAR_LABEL""]","[]","2","1000","1000","BT","0.4067796610169492","0.4046750663129973",,,,,,"5.0E-4","0.0","default",,,"1.13832432E15","406.9277129173279","yes","no"
"ON-5660","2024-08-13 11:06:25","shriram","[""ISEAR_LABEL""]","[]","1","1000","1500","b1","0.423728813559322",,"0.4608753315649867",,,,,"5.0E-4","0.0","default",,,"1.27716031276704E15","420.19759821891785","yes","yes"
"ON-5659","2024-08-13 11:06:19","shriram","[""ISEAR_LABEL""]","[]","1","1000","3000","b1","0.5052151238591917",,,,,"0.593501326259947",,"5.0E-4","0.0","default",,,"2.28851412E15","767.018878698349","yes","no"
"ON-5658","2024-08-13 11:06:14","shriram","[""ISEAR_LABEL""]","[]","2","1000","2000","BT","0.5475880052151239",,,"0.5862068965517241",,,,"5.0E-4","0.0","default",,,"1.812519E15","674.4133439064026","yes","no"
"ON-5657","2024-08-13 11:06:08","shriram","[""ISEAR_LABEL""]","[]","2","1000","1500","b1","0.46479791395045633",,"0.4927055702917772",,,,,"5.0E-4","0.0","default",,,"1.18288966080288E15","412.48190331459045","yes","yes"
"ON-5656","2024-08-13 11:06:03","shriram","[""ISEAR_LABEL""]","[]","2","1000","3000","b1","0.4178617992177314",,,,,"0.5404509283819628",,"5.0E-4","0.0","default",,,"2.6217294E15","946.298565864563","yes","no"
"ON-5655","2024-08-13 11:05:57","shriram","[""ISEAR_LABEL""]","[]","2","1000","3000","b1","0.5684485006518905",,,,,"0.6077586206896551",,"5.0E-4","1.0","default",,,"8.512716E15","2990.307151079178","yes","no"
"ON-5654","2024-08-13 11:05:52","shriram","[""ISEAR_LABEL""]","[]","1","1000","1500","BT","0.45436766623207303",,"0.4520888594164456",,,,,"5.0E-4","1.0","default",,,"3.63534777E15","1319.8493366241455","yes","no"
"ON-5653","2024-08-13 11:05:46","shriram","[""ISEAR_LABEL""]","[]","0","1000","1500","BT","0.44198174706649285",,"0.4370026525198939",,,,,"5.0E-4","1.0","default",,,"3.41994894E15","1093.8219621181488","yes","no"
"ON-5652","2024-08-13 11:05:41","shriram","[""ISEAR_LABEL""]","[]","2","1000","1000","b1","0.3833116036505867","0.3736737400530504",,,,,,"5.0E-4","0.0","default",,,"8.7758389813536E14","333.239627122879","yes","yes"
"ON-5651","2024-08-13 11:05:36","shriram","[""ISEAR_LABEL""]","[]","2","1000","1000","BT","0.4067796610169492","0.40550397877984085",,,,,,"5.0E-4","0.0","default",,,"1.13832900214992E15","421.59397411346436","yes","yes"
"ON-5650","2024-08-13 11:05:32","shriram","[""ISEAR_LABEL""]","[]","1","1000","1500","b1","0.46870925684485004",,"0.48822944297082227",,,,,"5.0E-4","0.5","random",,,"1.68992364E15","562.0540335178375","yes","no"
"ON-5649","2024-08-13 11:05:26","shriram","[""ISEAR_LABEL""]","[]","0","1000","3500","b1","0.30378096479791394",,,,,,"0.5137599469496021","5.0E-4","0.0","default",,,"3.16946352E15","1313.438648223877","yes","no"
"ON-5648","2024-08-13 11:05:20","shriram","[""ISEAR_LABEL""]","[]","1","1000","3500","b1","0.575619295958279",,,,,,"0.6099137931034483","5.0E-4","0.5","random",,,"9.16545678E15","3176.940325975418","yes","no"
"ON-5647","2024-08-13 11:05:14","shriram","[""ISEAR_LABEL""]","[]","0","1000","3500","BT","0.14667535853976532",,,,,,"0.638262599469496","5.0E-4","0.0","default",,,"2.8392197577768E15","1107.2649130821228","yes","yes"
"ON-5646","2024-08-13 11:05:09","shriram","[""ISEAR_LABEL""]","[]","0","1000","2500","b1","0.46284224250325945",,,,"0.5056366047745358",,,"5.0E-4","0.5","random",,,"4.05334407E15","1575.6078414916992","yes","no"
"ON-5645","2024-08-13 11:05:03","shriram","[""ISEAR_LABEL""]","[]","0","1000","1500","BT","0.38657105606258146",,"0.43932360742705573",,,,,"5.0E-4","0.0","default",,,"1.27159788717312E15","447.33469438552856","yes","yes"
"ON-5644","2024-08-13 11:04:58","shriram","[""ISEAR_LABEL""]","[]","0","1000","1000","b1","0.3917861799217731","0.38362068965517243",,,,,,"5.0E-4","0.0","default",,,"8.9257818E14","296.6122405529022","yes","no"
"ON-5643","2024-08-13 11:04:52","shriram","[""ISEAR_LABEL""]","[]","2","1000","1000","b1","0.3050847457627119","0.30338196286472147",,,,,,"5.0E-4","0.5","random",,,"1.22441883E15","401.9102816581726","yes","no"
"ON-5642","2024-08-13 11:04:47","shriram","[""ISEAR_LABEL""]","[]","2","1000","3500","b1","0.5586701434159062",,,,,,"0.6031167108753316","5.0E-4","0.5","random",,,"7.53208287E15","2611.432069301605","yes","no"
"ON-5641","2024-08-13 11:04:41","shriram","[""ISEAR_LABEL""]","[]","1","1000","3500","b1","0.5612777053455019",,,,,,"0.6092506631299734","5.0E-4","1.0","default",,,"1.134560898E16","3898.3055975437164","yes","no"
"ON-5640","2024-08-13 11:04:35","shriram","[""ISEAR_LABEL""]","[]","0","1000","2500","BT","0.6140808344198174",,,,"0.588527851458886",,,"5.0E-4","1.0","default",,,"8.31153243E15","2689.1932303905487","yes","no"
"ON-5639","2024-08-13 11:04:30","shriram","[""ISEAR_LABEL""]","[]","1","1000","2500","b1","0.3878748370273794",,,,"0.47231432360742703",,,"5.0E-4","0.0","default",,,"2.07412329040464E15","754.6157066822052","yes","yes"
"ON-5638","2024-08-13 11:04:24","shriram","[""ISEAR_LABEL""]","[]","1","1000","2500","b1","0.47783572359843546",,,,"0.5077917771883289",,,"5.0E-4","0.5","random",,,"4.84657071E15","1765.3842387199402","yes","no"
"ON-5637","2024-08-13 11:04:18","shriram","[""ISEAR_LABEL""]","[]","0","1000","2000","BT","0.4556714471968709",,,"0.5096153846153846",,,,"5.0E-4","0.0","default",,,"1.77321225E15","616.1116778850555","yes","no"
"ON-5636","2024-08-13 11:04:07","shriram","[""ISEAR_LABEL""]","[]","0","1000","3500","b1","0.546284224250326",,,,,,"0.5900198938992043","5.0E-4","1.0","default",,,"8.48780847E15","2860.139198064804","yes","no"
"ON-5635","2024-08-13 11:04:01","shriram","[""ISEAR_LABEL""]","[]","2","1000","2500","BT","0.409387222946545",,,,"0.6311339522546419",,,"5.0E-4","0.0","default",,,"2.57396118E15","948.4907836914062","yes","no"
"ON-5634","2024-08-13 11:03:55","shriram","[""ISEAR_LABEL""]","[]","2","1000","1500","BT","0.2470664928292047",,"0.3594164456233422",,,,,"5.0E-4","0.0","default",,,"1.57543665E15","550.8045876026154","yes","no"
"ON-5633","2024-08-13 11:03:50","shriram","[""ISEAR_LABEL""]","[]","1","1000","1500","BT","0.3559322033898305",,"0.4224137931034483",,,,,"5.0E-4","0.0","default",,,"1.34328E15","470.21153688430786","yes","no"
"ON-5632","2024-08-13 11:03:44","shriram","[""ISEAR_LABEL""]","[]","1","1000","3500","b1","0.4654498044328553",,,,,,"0.57907824933687","5.0E-4","0.0","default",,,"3.01242306678144E15","1109.6563639640808","yes","yes"
"ON-5631","2024-08-13 11:03:39","shriram","[""ISEAR_LABEL""]","[]","0","1000","1000","b1","0.3917861799217731","0.38362068965517243",,,,,,"5.0E-4","0.0","default",,,"8.9257900813536E14","352.4387331008911","yes","yes"
"ON-5630","2024-08-13 11:03:34","shriram","[""ISEAR_LABEL""]","[]","0","1000","2500","b1","0.38070404172099087",,,,"0.47165119363395225",,,"5.0E-4","0.0","default",,,"2.08654926E15","740.8074767589569","yes","no"
"ON-5629","2024-08-13 11:03:29","shriram","[""ISEAR_LABEL""]","[]","1","1000","1000","BT","0.4406779661016949","0.44396551724137934",,,,,,"5.0E-4","0.0","default",,,"9.4949572129392E14","331.4604480266571","yes","yes"
"ON-5628","2024-08-13 11:03:24","shriram","[""ISEAR_LABEL""]","[]","1","1000","1500","b1","0.4315514993481095",,"0.4416445623342175",,,,,"5.0E-4","1.0","default",,,"3.66816261E15","1194.1095259189606","yes","no"
"ON-5627","2024-08-13 11:03:18","shriram","[""ISEAR_LABEL""]","[]","0","1000","3000","b1","0.4726205997392438",,,,,"0.5767572944297082",,"5.0E-4","0.0","default",,,"2.53564668E15","902.8964748382568","yes","no"
"ON-5626","2024-08-13 11:03:12","shriram","[""ISEAR_LABEL""]","[]","2","1000","3500","BT","0.6029986962190352",,,,,,"0.5954907161803713","5.0E-4","1.0","default",,,"1.186286019E16","4220.772314786911","yes","no"
"ON-5625","2024-08-13 11:03:07","shriram","[""ISEAR_LABEL""]","[]","1","1000","3000","BT","0.22294654498044328",,,,,"0.6434018567639257",,"5.0E-4","0.0","default",,,"2.50441428867264E15","1056.0712764263153","yes","yes"
"ON-5624","2024-08-13 11:03:01","shriram","[""ISEAR_LABEL""]","[]","0","1000","1000","BT","0.4954367666232073","0.4965185676392573",,,,,,"5.0E-4","0.0","default",,,"8.3852304E14","280.6532826423645","yes","no"
"ON-5623","2024-08-13 11:02:55","shriram","[""ISEAR_LABEL""]","[]","2","1000","2000","BT","0.5886571056062582",,,"0.555868700265252",,,,"5.0E-4","1.0","default",,,"6.1431975E15","2033.3627305030823","yes","no"
"ON-5622","2024-08-13 11:02:47","shriram","[""ISEAR_LABEL""]","[]","0","1000","2000","b1","0.4322033898305085",,,"0.4479442970822281",,,,"5.0E-4","0.5","random",,,"4.79847288E15","1670.5072174072266","yes","no"
"ON-5621","2024-08-13 11:02:41","shriram","[""ISEAR_LABEL""]","[]","0","1000","3500","b1","0.30182529335071706",,,,,,"0.5135941644562334","5.0E-4","0.0","default",,,"2.7285125157264E15","1015.0226640701294","yes","yes"
"ON-5620","2024-08-13 11:02:36","shriram","[""ISEAR_LABEL""]","[]","0","1000","2500","b1","0.3683181225554107",,,,"0.46734084880636606",,,"5.0E-4","0.0","default",,,"2.08656303040464E15","785.042289018631","yes","yes"
"ON-5619","2024-08-13 11:02:30","shriram","[""ISEAR_LABEL""]","[]","0","1000","2000","b1","0.4367666232073012",,,"0.4496021220159151",,,,"5.0E-4","1.0","default",,,"5.6993229E15","1937.4042201042175","yes","no"
"ON-5618","2024-08-13 11:02:24","shriram","[""ISEAR_LABEL""]","[]","1","1000","2000","BT","0.5514993481095176",,,"0.5419429708222812",,,,"5.0E-4","1.0","default",,,"5.13491361E15","1731.9804809093475","yes","no"
"ON-5617","2024-08-13 11:02:18","shriram","[""ISEAR_LABEL""]","[]","2","1000","3500","b1","0.3070404172099087",,,,,,"0.5","5.0E-4","0.0","default",,,"2.59654118537472E15","1032.2626495361328","yes","yes"
"ON-5616","2024-08-13 11:02:13","shriram","[""ISEAR_LABEL""]","[]","0","1000","1500","b1","0.41264667535853977",,"0.4484416445623342",,,,,"5.0E-4","0.0","default",,,"1.26387495E15","445.12016010284424","yes","no"
"ON-5615","2024-08-13 11:02:07","shriram","[""ISEAR_LABEL""]","[]","2","1000","3000","BT","0.21707953063885269",,,,,"0.6379310344827587",,"5.0E-4","0.0","default",,,"2.34792686118096E15","924.4158563613892","yes","yes"
"ON-5614","2024-08-13 11:02:02","shriram","[""ISEAR_LABEL""]","[]","1","1000","1500","b1","0.39504563233376794",,"0.4295424403183024",,,,,"5.0E-4","0.0","default",,,"1.55941098E15","509.03044295310974","yes","no"
"ON-5613","2024-08-13 11:01:56","shriram","[""ISEAR_LABEL""]","[]","2","1000","2000","b1","0.4230769230769231",,,"0.4330238726790451",,,,"5.0E-4","1.0","default",,,"3.70743153E15","1307.665800333023","yes","no"
"ON-5612","2024-08-13 11:01:50","shriram","[""ISEAR_LABEL""]","[]","2","1000","2500","BT","0.4335071707953064",,,,"0.6253315649867374",,,"5.0E-4","0.0","default",,,"2.35134173193744E15","928.4206681251526","yes","yes"
"ON-5611","2024-08-13 11:01:45","shriram","[""ISEAR_LABEL""]","[]","0","1000","3000","b1","0.5697522816166884",,,,,"0.6057692307692307",,"5.0E-4","0.5","random",,,"9.87793785E15","3736.7363245487213","yes","no"
"ON-5610","2024-08-13 11:01:39","shriram","[""ISEAR_LABEL""]","[]","0","1000","1500","b1","0.41460234680573665",,"0.41959549071618035",,,,,"5.0E-4","0.5","random",,,"3.00539961E15","973.3153285980225","yes","no"
"ON-5609","2024-08-13 11:01:34","shriram","[""ISEAR_LABEL""]","[]","0","1000","1000","b1","0.30247718383311606","0.3003978779840849",,,,,,"5.0E-4","1.0","default",,,"1.71403674E15","587.1706163883209","yes","no"
"ON-5608","2024-08-13 11:01:29","shriram","[""ISEAR_LABEL""]","[]","2","1000","1000","b1","0.3833116036505867","0.3736737400530504",,,,,,"5.0E-4","0.0","default",,,"8.7758307E14","317.01045322418213","yes","no"
"ON-5607","2024-08-13 11:01:23","shriram","[""ISEAR_LABEL""]","[]","2","1000","3000","b1","0.5710560625814863",,,,,"0.6099137931034483",,"5.0E-4","0.5","random",,,"5.72599095E15","2091.741055250168","yes","no"
"ON-5606","2024-08-13 11:01:17","shriram","[""ISEAR_LABEL""]","[]","2","1000","3500","BT","0.14797913950456323",,,,,,"0.6392572944297082","5.0E-4","0.0","default",,,"2.49868563E15","917.9317557811737","yes","no"
"ON-5605","2024-08-13 11:01:12","shriram","[""ISEAR_LABEL""]","[]","2","1000","2000","b1","0.4576271186440678",,,"0.5097811671087533",,,,"5.0E-4","0.0","default",,,"1.54472241E15","545.0150306224823","yes","no"
"ON-5604","2024-08-13 11:01:06","shriram","[""ISEAR_LABEL""]","[]","2","1000","3000","BT","0.20404172099087353",,,,,"0.6384283819628647",,"5.0E-4","0.0","default",,,"2.41209138E15","855.7753522396088","yes","no"
"ON-5603","2024-08-13 11:01:01","shriram","[""ISEAR_LABEL""]","[]","0","1000","1500","BT","0.3859191655801825",,"0.4396551724137931",,,,,"5.0E-4","0.0","default",,,"1.27159071E15","429.9624946117401","yes","no"
